source,target,closeness_centrality,length,link_category,betweenness_centrality,link_type,degree_centrality,maxflow,katz_centrality,id,eigenvector_centrality
W_JIN412,W_JVN1232,0.0007293461344043428,73.36,Water pipe,0.055205057472744304,Water,0.0038071065989847713,0.0268890131331497,-0.008081340830582592,W_PMA810,-1.9087753332676533e-17
W_JIN412,W_JIN414,0.00070135718459503,222.773,Water pipe,0.05226945720364761,Water,0.005076142131979695,0.0268298660778061,-0.011371512752369563,W_PMA811,-4.206831901748818e-17
W_JIN414,W_JIN1505,0.0006779395707528963,43.247,Water pipe,0.04972012012785312,Water,0.0038071065989847713,0.0267825484323959,-0.018864037609531526,W_PMA812,-2.0136026653082013e-17
W_JIN417,W_JVN1420,0.0006560391448535751,200.901,Water pipe,0.04723516025094232,Water,0.0038071065989847713,0.0267825484323959,-0.02703572154838103,W_PMA969,5.788422665609559e-18
W_JIN417,W_JVN1421,0.0006387603313872506,76.83,Water pipe,0.04513485413736163,Water,0.0038071065989847713,0.0267115719614429,0.014624377948207153,W_PMA970,-6.98980354899982e-18
W_JIN423,W_JVN1423,0.0006154939278407881,102.943,Water pipe,0.04084733269170725,Water,0.0038071065989847713,0.0266287660748789,-0.018218362021723597,W_PMA972,7.874947353219776e-18
W_JIN423,W_JIN1506,0.0006221203534816382,55.5,Water pipe,0.042575860481734576,Water,0.004441624365482233,0.0267115719614429,-0.01081744984814068,W_PMA1036,-3.598337643679785e-18
W_JIN427,W_JVN1424,0.0006081652676191368,89.491,Water pipe,0.03983500123926108,Water,0.0038071065989847713,0.0266287660748789,0.0060173910722869095,W_PMA973,8.484973761118872e-19
W_JIN427,W_JVN1425,0.0005998240227805466,181.472,Water pipe,0.03840582742404295,Water,0.0038071065989847713,0.0265104719585166,-0.025331396659676313,W_PMA974,6.5278371661062104e-18
W_JIN431,W_JVN1426,0.0005939520323227693,26.406,Water pipe,0.03770572538618272,Water,0.0038071065989847713,0.0265104719585166,0.015326415682333377,W_PMA975,-2.404583360275411e-18
W_JIN431,W_JIN1427,0.0005931471772651016,6.435,Water pipe,0.03664350160460168,Water,0.004441624365482233,0.0264394954875629,-0.023282092314267738,W_PMA976,4.85778952026629e-18
W_JIN435,W_JIN1427,0.0005895922721008034,166.998,Water pipe,0.03262475496428675,Water,0.004441624365482233,0.0084301370349947,-0.02104414732779169,W_PMA977,1.9667517825209345e-17
W_JIN435,W_JVN1428,0.0005857460043390921,26.275,Water pipe,0.031871541737347464,Water,0.0038071065989847713,0.0083236723285636,0.025432105377880473,W_PMA978,1.7986888048660497e-17
W_JIN1430,W_JVN1432,0.0005816660574779575,35.121,Water pipe,0.03121972259865001,Water,0.0038071065989847713,0.0082526958576091,0.002759095460299078,W_PMA980,8.929635696475963e-18
W_JIN1430,W_JIN1507,0.000581753330389471,35.198,Water pipe,0.031210066018817453,Water,0.0038071065989847713,0.0083236723285636,-0.012437513668104907,W_PMA1037,2.630813934892147e-18
W_JIN441,W_JVN1439,0.0005880144367677632,78.658,Water pipe,0.03253140802590539,Water,0.0038071065989847713,0.0079924487936485,-0.0234278674602691,W_PMA987,-5.6286359184755615e-18
W_JIN441,W_JIN1509,0.0005896615799828061,43.026,Water pipe,0.03296112582845408,Water,0.004441624365482233,0.0078978134971456,-0.00857512920250835,W_PMA988,-3.321546190986516e-17
W_JIN447,W_JVN1437,0.0005850611674887637,93.013,Water pipe,0.0319713263956172,Water,0.0038071065989847713,0.0080634252646059,-0.011243891199185594,W_PMA985,-1.739249472716398e-17
W_JIN447,W_JVN1438,0.0005864752677281365,108.23,Water pipe,0.03227550866034268,Water,0.0038071065989847713,0.0079924487936485,-0.019452068519019594,W_PMA986,-1.736164809540807e-17
W_JIN449,W_JVN1436,0.0005839720830178562,83.16,Water pipe,0.03178302308888238,Water,0.0038071065989847713,0.0080634252646059,-0.016809755606990162,W_PMA984,5.9756403840632924e-18
W_JIN449,W_JIN1508,0.0005834388829844327,21.273,Water pipe,0.031594719782147555,Water,0.004441624365482233,0.0081462311511747,-0.010912265030228383,W_PMA1038,1.463954326261891e-17
W_JIN455,W_JVN1433,0.0005818970893567461,151.655,Water pipe,0.031237426328343025,Water,0.0038071065989847713,0.0082526958576091,-0.02749685564752618,W_PMA981,-8.824397451318048e-18
W_JIN455,W_JVN1434,0.0005822745637888467,47.252,Water pipe,0.0313726184459988,Water,0.0038071065989847713,0.0081462311511747,0.017787571650647642,W_PMA982,1.974361965140206e-18
W_JIN457,W_JIN1500,0.0005252265848915,43.676,Water pipe,0.005063266692202955,Water,0.004441624365482233,0.0180093584525681,-0.014669097962275387,W_PMA1030,1.789632538997954e-18
W_JIN461,W_JVN820,0.0008333936210156485,34.024,Water pipe,0.09204088595901104,Water,0.0031725888324873096,0.0037192478104588,0.009538568020335855,W_PMA462,5.0119074247263305e-18
W_JIN461,W_JIN1518,0.0008362171451207246,22.396,Water pipe,0.09276995773636892,Water,0.0038071065989847713,0.0037685370260818,0.03573606256452153,W_PMA463,-8.288388489744306e-18
W_JIN463,W_JVN822,0.0008493765763175845,174.04,Water pipe,0.09424419559080564,Water,0.0031725888324873096,0.0038191077616344,-0.017408352425485524,W_PMA465,-2.112030173232068e-17
W_JIN463,W_JIN1518,0.0008386142562519141,25.051,Water pipe,0.09349902951372682,Water,0.0038071065989847713,0.0037685370260818,0.040115974753073644,W_PMA1048,-1.2218990254615923e-17
W_JIN917,W_JIN467,0.0007187524868165739,126.76,Water pipe,0.09932033772278534,Water,0.005076142131979695,0.0003057945406144,-0.011973608744027064,W_PMA542,-4.552464207598823e-19
W_JIN917,W_JVN918,0.0007096344307642372,9.81,Water pipe,0.09736970859660925,Water,0.0038071065989847713,0.0003735402632147,0.029065690973208415,W_PMA543,-4.390174452530691e-18
W_JIN467,W_JIN916,0.0007319316704486579,66.182,Water pipe,0.10129510829854282,Water,0.005710659898477157,0.0002584768933095,-0.026987191896282688,W_PMA541,-5.955900114569398e-18
W_JIN915,W_JIN914,0.0007419222979834279,133.9,Water pipe,0.06757996452816341,Water,0.005076142131979695,0.0006038062967745,-0.012843127973519611,W_PMA539,-2.9713043125619044e-18
W_JIN915,W_JIN916,0.0007375368074803807,64.252,Water pipe,0.0668750342003869,Water,0.005710659898477157,0.0006829037813289,-0.026752005003851623,W_PMA540,-6.891471681902021e-18
W_JIN914,W_JVN913,0.0007457142185935163,11.55,Water pipe,0.06831386459543759,Water,0.0038071065989847713,0.0005706839436617,0.024844305431863705,W_PMA538,9.59263669159799e-18
W_JIN911,W_JIN1513,0.0007564232091096577,71.233,Water pipe,0.06972050639104642,Water,0.004441624365482233,0.0005224973577695,-0.017449235959082005,W_PMA536,6.931146168974924e-18
W_JIN911,W_JVN912,0.0007500973950195907,127.27,Water pipe,0.06885624249603275,Water,0.0038071065989847713,0.0005706839436617,-0.017483966930101562,W_PMA537,1.215841230954483e-19
W_JIN908,W_JVN907,0.0007727766473164461,209.6,Water pipe,0.0718449539542085,Water,0.005076142131979695,0.0005024749829449,-0.010384909980817373,W_PMA534,1.7019661751125773e-17
W_JIN908,W_JVN909,0.0007626705987189824,54.67,Water pipe,0.07089860913061811,Water,0.004441624365482233,0.0005224973577695,-0.018649605485847768,W_PMA535,1.52773114463936e-17
W_JIN485,W_JVN834,0.0008011695140851185,140.441,Water pipe,0.07472583360425404,Water,0.0031725888324873096,0.0004612604358201,-0.013046663274358243,W_PMA474,4.362986497466303e-18
W_JIN485,W_JIN1512,0.0007912288372539314,68.417,Water pipe,0.0739838863871194,Water,0.0038071065989847713,0.0004786102391377,-0.01010586899972601,W_PMA960,-7.916559756626333e-19
W_JIN832,W_JIN489,0.0008153558083559289,136.271,Water pipe,0.07669738532006734,Water,0.004441624365482233,0.0004463203266561,-0.013794776051858137,W_PMA472,3.07224346158116e-17
W_JIN832,W_JVN833,0.0008080845235508742,1.321,Water pipe,0.07551928258049563,Water,0.0038071065989847713,0.0004612604358201,0.03688511367593669,W_PMA473,2.2497420329398887e-17
W_JIN489,W_JIN1534,0.0008269211390220048,76.119,Water pipe,0.07751980403580659,Water,0.004441624365482233,0.0004376454239564,-0.004404408248246262,W_PMA1063,2.6967620616084886e-17
W_JIN896,W_JVN895,0.0007486559942329722,11.63,Water pipe,0.05367690371424249,Water,0.0038071065989847713,0.0017390316210584,0.031063881831719275,W_PMA523,1.7115967921861867e-17
W_JIN896,W_JIN897,0.0007598780832075138,138.64,Water pipe,0.05563236113033486,Water,0.004441624365482233,0.0017768857396595,-0.0105199756799731,W_PMA524,5.242445651239254e-18
W_JIN897,W_JIN898,0.0007704293249076865,2.113,Water pipe,0.05697623515703208,Water,0.0038071065989847713,0.0017863908344252,-0.010850549749371986,W_PMA525,-3.27079267331112e-18
W_JIN898,W_JIN901,0.0007749826090046616,55.13,Water pipe,0.058313671463840935,Water,0.004441624365482233,0.0017974316196798,-0.008436116897481591,W_PMA526,-2.1957421922450044e-17
W_JIN502,W_JIN904,0.0007854928837033526,114.826,Water pipe,0.0879384489601473,Water,0.0038071065989847713,0.0056294721002309,-0.01260215635824545,W_PMA530,-3.828334919657535e-18
W_JIN502,W_JIN504,0.0007897728570335466,34.945,Water pipe,0.08841001194197039,Water,0.0038071065989847713,0.0035987805493201,-0.012927131718182643,W_PMA531,1.1207737439304025e-17
W_JIN504,W_JVN905,0.0007926252545501694,53.102,Water pipe,0.08892985782295626,Water,0.0031725888324873096,0.0036435395757235,0.00036822379015547056,W_PMA532,-1.0422495959432372e-18
W_JIN904,W_JVN903,0.0007813919537389521,31.41,Water pipe,0.0874861991379893,Water,0.0031725888324873096,0.0056373583735195,0.019626880143644092,W_PMA529,4.957209364269813e-18
W_JIN508,W_JVN906,0.0007977532656349958,90.343,Water pipe,0.08949476774316073,Water,0.0031725888324873096,0.0036435395757235,-0.003356491647487519,W_PMA533,3.1463085181182827e-17
W_JIN508,W_JIN510,0.0008066166711895266,149.282,Water pipe,0.09005967766336519,Water,0.0038071065989847713,0.003667198399374,-0.010048483266304056,W_PMA955,5.0862177368505575e-17
W_JIN510,W_JVN817,0.0008132202612744163,22.806,Water pipe,0.09068252706256498,Water,0.0031725888324873096,0.0037192478104588,0.026816052219223705,W_PMA460,2.651373870959884e-17
W_JIN512,W_JVN823,0.0008626475889398915,60.33,Water pipe,0.09503120684715886,Water,0.0038071065989847713,0.0038191077616344,0.003308576159429419,W_PMA466,2.0610071957710097e-18
W_JIN512,W_JIN835,0.0008768046369659298,164.707,Water pipe,0.09625276419597707,Water,0.005710659898477157,0.0039114757488323,-0.006811532603566298,W_PMA958,2.1906573004418776e-17
W_JIN824,W_JIN825,0.0008426642817340817,33.16,Water pipe,0.07647528398391858,Water,0.0038071065989847713,0.0029392962013938,-0.011113786666491855,W_PMA467,5.5080465502910875e-18
W_JIN824,W_JIN875,0.000851181948357697,129.66,Water pipe,0.07719148032149972,Water,0.0038071065989847713,0.0029372019575284,-0.01035113827116596,W_PMA956,1.2150185137088946e-17
W_JIN831,W_JVN830,0.0008191008181570529,2.47,Water pipe,0.0737939736504125,Water,0.0031725888324873096,0.0029761574046556,0.03690070821531201,W_PMA471,-3.811258876844763e-18
W_JIN831,W_JIN876,0.0008155600017878308,87.191,Water pipe,0.07317112425121271,Water,0.0038071065989847713,0.0029786152936499,0.0076070826811936365,W_PMA957,-6.787886462797596e-18
W_JIN877,W_JIN876,0.0008105084422620944,42.881,Water pipe,0.0725933388912315,Water,0.0038071065989847713,0.0029786152936499,0.007233726876565774,W_PMA509,1.54928013586728e-17
W_JIN877,W_JIN878,0.0008053979715520502,95.24,Water pipe,0.07202199125113867,Water,0.0038071065989847713,0.0030126247886033,-0.015622205879788159,W_PMA510,2.187048482147233e-18
W_JIN878,W_JVN879,0.0008010699380087845,22.82,Water pipe,0.07144420589115746,Water,0.0031725888324873096,0.0030189338072353,0.0186507796674913,W_PMA511,-1.797214944253256e-17
W_JIN881,W_JVN880,0.000797631302894203,81.533,Water pipe,0.07087607711100882,Water,0.0031725888324873096,0.0030189338072353,-0.006808145478658827,W_PMA512,-5.0865742078624734e-18
W_JIN881,W_JIN882,0.0007936776346652297,45.936,Water pipe,0.07040129526924153,Water,0.0038071065989847713,0.0030378608661602,-0.009777470829635648,W_PMA513,4.8997686019635005e-18
W_JIN883,W_JIN882,0.0007909284722755072,46.763,Water pipe,0.06992007570758589,Water,0.0038071065989847713,0.0030827273223437,-0.010546281983281449,W_PMA514,-1.0313512917768316e-17
W_JIN883,W_JVN884,0.0007886491507628464,30.66,Water pipe,0.0694452938658186,Water,0.0031725888324873096,0.0031170326166456,0.02141535512335772,W_PMA515,-9.481565606557067e-18
W_JIN828,W_JVN827,0.000830301403423156,210.58,Water pipe,0.07504289130875626,Water,0.0031725888324873096,0.0029440279653672,-0.01617223822833742,W_PMA469,3.5802571992807615e-17
W_JIN828,W_JVN829,0.0008199752925448795,17.77,Water pipe,0.0744136041896681,Water,0.0031725888324873096,0.0029761574046556,0.03863354070974987,W_PMA470,2.4309967577888823e-17
W_JIN825,W_JVN826,0.0008404703114798979,10.6,Water pipe,0.07575908764633742,Water,0.0031725888324873096,0.0029440279653672,0.03202942278951635,W_PMA468,-1.1770841994463959e-17
W_JIN875,W_JVN874,0.0008627236610877021,83.501,Water pipe,0.07795274069829948,Water,0.0031725888324873096,0.0029088113691467,-0.0012597819206261853,W_PMA508,5.500231800630008e-18
W_JIN872,W_JVN871,0.0008787399889290891,21.94,Water pipe,0.07953641979083848,Water,0.0031725888324873096,0.0028993478389292,0.024773034381085385,W_PMA506,7.97786334186627e-18
W_JIN872,W_JVN873,0.0008724553910916194,82.36,Water pipe,0.0787204387949876,Water,0.0031725888324873096,0.0029088113691467,-0.010616054171985674,W_PMA507,5.8859253055842726e-18
W_JIN890,W_JVN889,0.0007782840924154308,33.07,Water pipe,0.04396560326263644,Water,0.0038071065989847713,0.0047493940339528,0.017798921134255158,W_PMA519,2.8059631115764483e-13
W_JIN890,W_JIN891,0.00076417213002326,151.09,Water pipe,0.04195220636754874,Water,0.005076142131979695,0.0047304669750279,-0.009516543556824911,W_PMA520,2.1171989878929832e-12
W_JIN891,W_JIN892,0.0007437121544352101,128.57,Water pipe,0.040030546980870316,Water,0.005076142131979695,0.0046736857982587,-0.01069272294926157,W_PMA521,1.6263993816287024e-11
W_JIN1050,W_JIN1049,0.000643135140019506,80.57,Water pipe,0.024813386594735875,Water,0.004441624365482233,0.0105278038856585,-0.012235906519891225,W_PMA664,2.4126266006980557e-07
W_JIN1050,W_JIN1051,0.0006402654170466745,69.3,Water pipe,0.02487615436364748,Water,0.005076142131979695,0.010570389768231,-0.024742561313414853,W_PMA665,3.5460969856150643e-06
W_JIN1048,W_JIN1047,0.0006662178783272291,136.55,Water pipe,0.028919042453543802,Water,0.005076142131979695,0.0104757544751393,-0.014420142414324422,W_PMA662,1.3975985624774483e-09
W_JIN1048,W_JIN1049,0.0006510891351500933,71.96,Water pipe,0.026446958016409748,Water,0.004441624365482233,0.0105230721216853,-0.012367609135301695,W_PMA663,1.8679833590348565e-08
W_JIN1047,W_JVN1046,0.0006782022592631658,21.91,Water pipe,0.03161322822682662,Water,0.0038071065989847713,0.0104615591809482,0.014685265041655442,W_PMA661,1.6617849963130968e-10
W_JIN920,W_JVN919,0.0007011000428342835,124.46,Water pipe,0.09606446088924224,Water,0.0038071065989847713,0.0003735402632147,-0.012944584940101601,W_PMA544,5.325865408015479e-16
W_JIN920,W_JIN1044,0.0006890125775155023,72.48,Water pipe,0.09411866005298243,Water,0.005076142131979695,0.0004421508518048,-0.026111029610979126,W_PMA659,7.119691238489599e-15
W_JIN1036,W_JVN1035,0.0006722140693964942,44.657,Water pipe,0.032799378116258784,Water,0.0038071065989847713,0.0023267362620233,0.01595042380309708,W_PMA652,2.5121262430913686e-08
W_JIN1036,W_JIN1037,0.0006792669958673196,134.431,Water pipe,0.03272695376751462,Water,0.005076142131979695,0.0024225544978108,-0.010307720428601702,W_PMA653,2.0674181767769876e-07
W_JIN1038,W_JIN1037,0.0006991823761189364,155.44,Water pipe,0.03518938162481612,Water,0.005076142131979695,0.0027229865092694,-0.009676671134119817,W_PMA654,1.3718402092205617e-06
W_JIN1038,W_JIN1039,0.0007166328848364596,51.07,Water pipe,0.037893223977931496,Water,0.005710659898477157,0.0027868653331283,-0.007676288759675758,W_PMA655,2.4595072486278736e-05
W_JIN893,W_JVN894,0.0007387573059801032,128.72,Water pipe,0.05238292201668013,Water,0.0038071065989847713,0.0017390316210584,-0.025721813878288535,W_PMA522,1.0851183856575917e-13
W_JIN893,W_JVN1043,0.0007272315868118401,38.99,Water pipe,0.0504612626300017,Water,0.0038071065989847713,0.0017201045628938,0.014479228102604588,W_PMA658,2.618473913176261e-12
W_JIN892,W_JIN1024,0.00073140555781755,49.833,Water pipe,0.038128200753857,Water,0.004441624365482233,0.0046117270255381,0.01596978825394114,W_PMA643,3.076362319556466e-10
W_JIN1029,W_JIN1028,0.0006962077183501898,200.11,Water pipe,0.030020697269441107,Water,0.004441624365482233,0.0130485690258215,-0.0059142009605584415,W_PMA647,0.0427217172861565
W_JIN1029,W_JIN1030,0.0006888682957558329,121.43,Water pipe,0.027582410861720995,Water,0.005076142131979695,0.0129633972589723,-0.007778655862561267,W_PMA648,0.3176804515138276
W_JIN1028,W_JVN1027,0.0007170190397266182,59.7,Water pipe,0.031689676150501014,Water,0.0031725888324873096,0.0130698619688115,0.025426673665628133,W_PMA646,0.007469583187843584
W_JIN1123,W_JIN1122,0.0006028545448621501,105.1,Water pipe,0.013085470388097943,Water,0.004441624365482233,0.0031488057829643,-0.011586422631371456,W_PMA725,0.00016999585002543149
W_JIN1123,W_JIN1124,0.0006071036446157472,37.851,Water pipe,0.01548030218657156,Water,0.005710659898477157,0.0030778293120112,-0.030767179282674494,W_PMA726,0.004330877696960027
W_JIN1122,W_JIN1121,0.0006078370420228623,101.01,Water pipe,0.014979769465250797,Water,0.004441624365482233,0.0031803508799039,-0.01136288576293706,W_PMA724,1.73114309834417e-05
W_JIN1121,W_JIN1120,0.0006231094960699719,101.49,Water pipe,0.017876743415017268,Water,0.005076142131979695,0.0032355548004951,-0.014420527567652728,W_PMA723,1.7056813076876793e-06
W_JIN1120,W_JVN1119,0.0006336727049726601,26.35,Water pipe,0.021232404906830097,Water,0.0038071065989847713,0.0032907587210865,0.013546639323160683,W_PMA722,1.5625352597534318e-07
W_JIN1114,W_JVN1113,0.0006160691650227293,52.978,Water pipe,0.015240497120729779,Water,0.0038071065989847713,0.0020665602595337,0.01246217477002501,W_PMA717,6.64452467262098e-16
W_JIN1114,W_JIN1115,0.0006275333312836999,132.092,Water pipe,0.017157328217491927,Water,0.005076142131979695,0.0021359594769655,-0.010373674158543705,W_PMA718,4.764969421034905e-15
W_JIN1115,W_JIN1116,0.0006480038124222438,132.983,Water pipe,0.020025332427760736,Water,0.005076142131979695,0.0021880088889989,-0.012751922422168875,W_PMA719,3.6290016136298194e-14
W_JIN1116,W_JVN1117,0.0006632969614779399,35.803,Water pipe,0.023646549864968825,Water,0.0038071065989847713,0.0022574081064318,0.033797173110435064,W_PMA720,9.422641487691749e-13
W_JIN1102,W_JIN1031,0.0006906234249621558,73.791,Water pipe,0.08836977619266807,Water,0.005076142131979695,0.0024556413412121,-0.005033118371376545,W_PMA708,0.0055703650854381
W_JIN1102,W_JVN1103,0.0006725762625869182,120.68,Water pipe,0.08520724629750634,Water,0.0038071065989847713,0.002377991945381,-0.009656342273181913,W_PMA709,0.0004234545725701715
W_JIN1105,W_JVN1104,0.0006613483821970368,5.39,Water pipe,0.08329524349066048,Water,0.0038071065989847713,0.002377991945381,0.036526441038197334,W_PMA710,3.7146342128949236e-08
W_JIN1105,W_JIN1106,0.0006507404491448016,135.145,Water pipe,0.0804224109904754,Water,0.005076142131979695,0.002250234297662,-0.007724244792801932,W_PMA711,4.9266328893943344e-08
W_JIN1106,W_JIN1107,0.0006368415083007227,57.051,Water pipe,0.07793101339367622,Water,0.005076142131979695,0.0021970019427431,-0.03515549150775965,W_PMA712,8.021592648392998e-07
W_JIN1084,W_JVN1083,0.0007667320279067229,46.261,Water pipe,0.15476439554638538,Water,0.0038071065989847713,0.02163655057748,0.02073641068303676,W_PMA694,6.007519672262322e-17
W_JIN1084,W_JIN1085,0.0007665507630627061,112.268,Water pipe,0.15472094093713887,Water,0.0038071065989847713,0.0215537446965688,-0.03072186575924056,W_PMA695,2.510416444426305e-17
W_JIN1086,W_JIN1085,0.0007667766954706178,94.884,Water pipe,0.15472898808699934,Water,0.0031725888324873096,0.0215537446965688,-0.029568307111347312,W_PMA696,2.7577425735905595e-17
W_JIN1086,W_JVN1087,0.0007671536464876208,8.3,Water pipe,0.15480785015563187,Water,0.0031725888324873096,0.0215064270511485,0.04190533143763393,W_PMA697,2.4072185938451924e-17
W_JIN1090,W_JIN1089,0.0007686064785119952,79.6,Water pipe,0.1549784497326737,Water,0.0038071065989847713,0.019732015277067,-0.006768628570495029,W_PMA699,-7.982313096678665e-17
W_JIN1090,W_JVN1091,0.0007695900899688355,49.97,Water pipe,0.15512490786013408,Water,0.0031725888324873096,0.0196965270415845,0.005280455629496531,W_PMA700,2.5211790741680193e-18
W_JIN1094,W_JIN1093,0.000773515543084785,64.346,Water pipe,0.15584271362768734,Water,0.0038071065989847713,0.0196965270415845,-0.014342823875530857,W_PMA702,-9.331912839476861e-18
W_JIN1094,W_JVN1095,0.0007805392513923564,143.04,Water pipe,0.15639474810811507,Water,0.0031725888324873096,0.0196610388061041,-0.005313536402628024,W_PMA703,-2.7479488704602885e-18
W_JIN1069,W_JIN1068,0.0006065388056333096,66.911,Water pipe,0.026759992145981737,Water,0.005076142131979695,0.0019929500373458,-0.005084749112686984,W_PMA681,3.497555054005876e-12
W_JIN1069,W_JIN1070,0.0006186319084505383,124.24,Water pipe,0.029343127251190173,Water,0.004441624365482233,0.0020818478659257,-0.01076025761768884,W_PMA682,4.861787069798719e-13
W_JIN1073,W_JVN1072,0.0006388830638781633,97.65,Water pipe,0.03317678944471447,Water,0.0038071065989847713,0.0021504584545152,-0.0008893460763704105,W_PMA684,1.274904159014798e-07
W_JIN1073,W_JVN1074,0.000653348256769063,65.73,Water pipe,0.036686956213848175,Water,0.0038071065989847713,0.0022305041393738,0.006810043457940698,W_PMA685,1.9026924365420614e-06
W_JIN1076,W_JIN1066,0.0006642501172520036,109.682,Water pipe,0.04145006421625588,Water,0.005076142131979695,0.0049851221712798,-0.04208578183522672,W_PMA687,0.12837528632019152
W_JIN1076,W_JIN1077,0.0006796262218784863,209.916,Water pipe,0.04175424648098137,Water,0.0038071065989847713,0.0049914311899108,-0.004001590690166543,W_PMA688,0.0158550878624854
W_JIN1251,W_JVN1250,0.0005732612221151117,299.772,Water pipe,0.022581911938429646,Water,0.0031725888324873096,0.0001773716943071,-0.01209678690179176,W_PMA823,-4.7337409380271915e-17
W_JIN1251,W_JVN1306,0.0005476220855606871,21.77,Water pipe,0.020098561491490943,Water,0.0031725888324873096,0.0001418834588302,0.03810606155013425,W_PMA867,-3.764851594487742e-17
W_JVN1131,W_JIN1066,0.0006308909018419653,346.87,Water pipe,0.015112547437948426,Water,0.005076142131979695,0.0001064647064315,-0.03493868202159839,W_PMA732,0.15436914348568387
W_JIN1289,W_JIN1288,0.0006395212810808369,64.415,Water pipe,0.02505882466547998,Water,0.0038071065989847713,0.0002720764682091,-0.009034727995851408,W_PMA854,2.451669550470727e-13
W_JIN1289,W_JIN1290,0.0006321151067867634,10.07,Water pipe,0.022581911938429646,Water,0.004441624365482233,0.0002247588227981,-0.007892995870791519,W_PMA855,1.4575034991373444e-14
W_JIN1313,W_JIN1312,0.000499413432707499,55.82,Water pipe,0.007585243458471878,Water,0.0038071065989847713,1.1759926857374693e-05,-0.003930368558540491,W_PMA872,-5.696274083318894e-17
W_JIN1313,W_JVN1314,0.0004928697307160208,51.07,Water pipe,0.005063266692202955,Water,0.0031725888324873096,0.0,0.03621457613197487,W_PMA873,-4.786547657534367e-17
W_JIN1312,W_JVN1311,0.000514401762354066,176.092,Water pipe,0.010100782504852432,Water,0.0031725888324873096,8.273639780950366e-05,-0.006707797549656182,W_PMA871,-9.557729533754797e-18
W_JIN1309,W_JIN1308,0.0005318763271335587,76.853,Water pipe,0.015112547437948426,Water,0.0038071065989847713,0.0001418834588302,-0.01112970460522045,W_PMA869,3.0621726813431493e-18
W_JIN1309,W_JVN1310,0.0005262684952417477,3.69,Water pipe,0.012609883831344613,Water,0.0031725888324873096,8.273639780950366e-05,0.04079064224019382,W_PMA870,-1.5645881534647104e-17
W_JIN1303,W_JVN1301,0.0005540261350410142,228.86,Water pipe,0.007585243458471878,Water,0.0038071065989847713,5.914706102103653e-05,-0.006999899954778377,W_PMA864,1.117718387445599e-08
W_JIN1303,W_JVN1305,0.0005321513711426621,63.18,Water pipe,0.005063266692202955,Water,0.0031725888324873096,0.0,0.01255051850480973,W_PMA866,2.167283673775965e-09
W_JIN1296,W_JIN1295,0.0005759185684159455,124.048,Water pipe,0.008843817696648201,Water,0.0038071065989847713,0.0001301235319764,-0.007923694950375558,W_PMA860,7.713310152625451e-18
W_JIN1296,W_JIN1297,0.0005640011997914798,21.744,Water pipe,0.006325059790323463,Water,0.0038071065989847713,5.914706102178404e-05,-0.009835905041942906,W_PMA861,-4.500777450062169e-18
W_JIN1294,W_JVN1293,0.000604744435133952,30.482,Water pipe,0.013862020349632567,Water,0.0031725888324873096,0.0001774411773873,0.029012888715499147,W_PMA858,7.131334117042253e-18
W_JIN1294,W_JIN1295,0.0005940556703124048,90.983,Water pipe,0.01135613788308457,Water,0.0038071065989847713,0.0001419529419096,-0.009434775899745142,W_PMA859,2.062680865959732e-17
W_JIN1297,W_JVN1298,0.0005595757178728188,34.681,Water pipe,0.003799864164110355,Water,0.0031725888324873096,0.0,0.0066305005327071025,W_PMA862,-8.41615496717672e-18
W_JIN1291,W_JIN1290,0.0006216371375585513,100.143,Water pipe,0.018854472123063452,Water,0.004441624365482233,0.0002129294128649,-0.011110958662429993,W_PMA856,1.3179269170471047e-16
W_JIN1291,W_JVN1292,0.0006098731116760434,24.802,Water pipe,0.016361465096292195,Water,0.0031725888324873096,0.0001774411773873,0.021457126530990342,W_PMA857,1.1440179917636037e-17
W_JIN1288,W_JVN1287,0.0006466829131517781,7.267,Water pipe,0.027529299672641942,Water,0.0031725888324873096,0.0003312235292315,0.03543784720405911,W_PMA853,3.289761704817886e-11
W_JIN1285,W_JIN1284,0.0006741983761439062,68.526,Water pipe,0.03245093652730076,Water,0.0038071065989847713,0.0004022000001874,-0.008821515837863395,W_PMA851,1.2236384215396689e-05
W_JIN1285,W_JVN1286,0.0006570944347315184,91.401,Water pipe,0.029993336959915535,Water,0.0031725888324873096,0.0003312235292315,0.0018426696913354142,W_PMA852,8.371679942709783e-07
W_JIN1284,W_JVN1283,0.0006932945406885058,99.726,Water pipe,0.034902098374797616,Water,0.0038071065989847713,0.0004613470612101,-0.010192071804465361,W_PMA850,0.00012985051450241697
W_JIN1265,W_JVN1264,0.0006014472134226755,41.16,Water pipe,0.015112547437948426,Water,0.0038071065989847713,0.0720763259200205,0.029951645906828014,W_PMA834,5.811843723470062e-19
W_JIN1265,W_JVN1468,0.0005842182155556905,160.75,Water pipe,0.01135613788308457,Water,0.0038071065989847713,0.0721118141555175,-0.02583852543989735,W_PMA1006,1.1945982705671433e-18
W_JIN1261,W_JIN1260,0.0006321085824804154,103.48,Water pipe,0.022581911938429646,Water,0.0038071065989847713,0.0719698612135294,-0.006239431957969808,W_PMA831,2.7766784843577966e-17
W_JIN1261,W_JIN1262,0.0006143372942695134,82.9,Water pipe,0.020098561491490943,Water,0.0038071065989847713,0.0720290082745839,-0.006163657323855847,W_PMA832,2.643415079957052e-17
